101;725418.346;4369135.879;60.750
102;725447.561;4369165.984;71.679
103;725464.958;4369119.111;74.328
104;725500.602;4369138.636;62.972
105;725503.988;4369159.457;61.660
106;725483.972;4369122.481;61.939
107;725524.579;4369127.341;62.850
