101;725418.346;4369135.879;10.720
102;725447.561;4369165.984;21.649
103;725464.958;4369119.111;24.299
104;725500.602;4369138.636;12.943
105;725503.988;4369159.457;11.631
106;725483.972;4369122.481;11.910
107;725524.579;4369127.341;12.822
